epoch,learning_rate,train_loss,train_mae,train_relative_l2,train_rmse,val_loss,val_mae,val_relative_l2,val_rmse
446,0.001,401231105228.8,307384.9425,61512.218125,633345.42,401163059200.0,307576.70673076925,89201.03485576923,633199.3125
447,0.001,401810893045.76,307634.86,61506.3384375,633813.2575,401367085371.0769,307652.4903846154,89221.38942307692,633361.1057692308
448,0.001,401512933621.76,307501.84875,67472.5690625,633566.4875,401507539101.53845,307698.01442307694,89222.98798076923,633471.9615384615
449,0.001,401675167989.76,307577.37625,63529.2740625,633693.355,401581362884.9231,307721.26923076925,89237.01201923077,633530.7355769231
450,0.001,401265891737.6,307437.59125,61226.2990625,633370.22,401771566001.2308,307789.3485576923,89256.37620192308,633681.4375
451,0.001,400516730060.8,307096.1325,62353.2953125,632788.6425,401883640123.0769,307829.1225961539,89279.11658653847,633770.7836538461
452,0.001,400513828126.72,307126.10625,61771.9484375,632789.5475,402030249196.3077,307883.1033653846,89309.5,633887.5961538461
453,0.001,400920906301.44,307287.665,61539.0859375,633090.845,402241990971.0769,307962.11778846156,89334.78725961539,634055.3701923077
454,0.001,401969996103.68,307715.8225,62077.9059375,633936.9475,402398248960.0,308014.2451923077,89356.11899038461,634179.1730769231
455,0.001,401327605678.08,307440.84125,62488.9296875,633413.905,402603056521.8461,308088.4423076923,89369.37740384616,634340.8605769231
456,0.001,402487592878.08,307914.175,65067.433125,634333.04,402743812726.1539,308129.0216346154,89373.40384615384,634451.7403846154
457,0.001,400821898444.8,307241.15375,64737.55125,633004.1425,402752168566.1539,308129.20192307694,89372.41706730769,634458.2644230769
458,0.001,401765962874.88,307602.0625,61373.560625,633751.7175,402772124278.1539,308140.10576923075,89388.35216346153,634474.6538461539
459,0.001,401012530872.32,307309.37125,61443.5359375,633169.97,402833649979.0769,308168.98076923075,89406.984375,634523.8653846154
460,0.001,402233486213.12,307815.565,62281.600625,634143.11,402799843485.53845,308159.04807692306,89405.04807692308,634497.2019230769
461,0.001,402393042780.16,307887.41875,61237.090625,634246.7525,402715942281.8461,308119.9471153846,89372.84495192308,634429.9182692308
462,0.001,400915299041.28,307263.2425,64680.325,633084.35,402713398980.9231,308134.17067307694,89370.99399038461,634427.8509615385
463,0.001,402898852249.6,308098.12,67809.325625,634665.0425,402653380608.0,308102.42307692306,89366.89423076923,634380.5240384615
464,0.001,401224053555.2,307410.3025,68568.735625,633341.2375,402560803446.1539,308065.4014423077,89339.66346153847,634306.6057692308
465,0.001,400129948385.28,306951.475,68823.3334375,632481.1525,402675519172.9231,308122.49278846156,89360.71274038461,634397.7259615385
466,0.001,402028631162.88,307736.1225,68710.3165625,633978.9825,402707841024.0,308121.5649038461,89367.32692307692,634423.3605769231
467,0.001,402798731591.68,308009.09,63054.835625,634580.9125,402552848384.0,308061.3028846154,89346.33413461539,634300.6634615385
468,0.001,402239156387.84,307788.61625,64090.5784375,634137.3,402410622660.9231,308013.48798076925,89325.78605769231,634187.9471153846
469,0.001,401848487116.8,307652.7925,67554.6975,633836.32,402483909553.2308,308039.39182692306,89321.61658653847,634245.4230769231
470,0.001,402615917608.96,307972.865,67842.885625,634419.045,402403086020.9231,308020.61778846156,89300.37139423077,634180.9855769231
471,0.001,401181919150.08,307401.3375,66210.9084375,633306.47,402265175591.38464,307965.3389423077,89298.72475961539,634072.4615384615
472,0.001,400722802769.92,307165.715,68338.4478125,632937.455,402230139037.53845,307956.9423076923,89313.90865384616,634045.5144230769
473,0.001,401180691005.44,307369.1225,63031.994375,633307.4875,402261555987.6923,307978.8461538461,89337.68269230769,634071.2740384615
474,0.001,401003988910.08,307328.82,74632.259375,633170.08,402230764150.1539,307960.35096153844,89347.57572115384,634047.4903846154
475,0.001,400571891712.0,307160.17875,61381.154375,632820.925,402069490136.61536,307912.5673076923,89351.59375,633920.6682692308
476,0.001,401498671677.44,307504.155,61746.2075,633537.2375,402057499569.2308,307908.3413461539,89351.796875,633911.2115384615
477,0.001,401487240888.32,307514.095,62518.9721875,633557.5475,402344685883.0769,308007.35817307694,89389.10336538461,634138.8413461539
478,0.001,400981979299.84,307327.29625,64831.344375,633154.6275,402577651239.38464,308083.2475961539,89398.81610576923,634322.4375
479,0.001,403322414039.04,308272.9075,68161.631875,634992.5375,402586276785.2308,308087.04807692306,89380.62980769231,634328.5528846154
480,0.001,401028785111.04,307319.7275,61565.66375,633158.3275,402617713900.3077,308096.26442307694,89373.49759615384,634353.0144230769
481,0.001,401943569367.04,307689.11375,67730.8575,633911.2225,402704896945.2308,308148.82692307694,89393.22836538461,634422.375
482,0.001,400873858007.04,307299.7275,71254.045,633067.9725,402610283126.1539,308092.2908653846,89380.60096153847,634347.4759615385
483,0.001,402040381767.68,307753.76,63058.0375,633983.675,402585576054.1539,308087.4471153846,89375.30168269231,634327.8317307692
484,0.001,402429881876.48,307909.13875,70186.6025,634289.82,402475697388.3077,308044.54326923075,89346.61899038461,634240.1875
485,0.001,401943817093.12,307733.7925,68870.49625,633907.2,402322880039.38464,307997.30048076925,89322.0625,634118.9567307692
486,0.001,400445765058.56,307097.30625,61758.829375,632729.15,402230340686.7692,307957.09375,89327.48557692308,634046.375
487,0.001,402923949916.16,308107.3175,70310.7321875,634672.47,402124976443.0769,307912.39423076925,89300.52043269231,633962.2788461539
488,0.001,401179520532.48,307391.15125,61406.6790625,633296.71,401971695300.9231,307862.8653846154,89290.14663461539,633841.1875
489,0.001,402039230955.52,307738.96,77852.7440625,633982.2375,402046275268.9231,307893.0961538461,89305.46153846153,633900.6057692308
490,0.001,402274478981.12,307805.0125,66442.2675,634170.3325,402035025762.46155,307890.8798076923,89292.61899038461,633891.2259615385
491,0.001,400373273067.52,307085.585,71483.7253125,632668.835,402099369511.38464,307911.5528846154,89312.59375,633942.7259615385
492,0.001,401751145185.28,307615.965,66062.56125,633754.1675,402074460790.1539,307908.0048076923,89315.19591346153,633923.2115384615
493,0.001,401651074334.72,307587.215,64872.80625,633671.6075,401932661051.0769,307855.9711538461,89304.19230769231,633811.1442307692
494,0.001,401961773957.12,307709.52625,62560.465,633926.3525,401940943793.2308,307857.5673076923,89304.28365384616,633817.6923076923
495,0.001,401056631357.44,307344.8025,69765.7475,633205.5125,402014996952.61536,307882.0721153846,89306.828125,633876.1538461539
496,0.001,401111461396.48,307370.95375,68514.7634375,633254.99,401926475460.9231,307853.72596153844,89308.37740384616,633806.5432692308
497,0.001,400842544906.24,307260.7975,72175.2228125,633042.6125,401995857920.0,307881.91826923075,89327.56490384616,633862.0240384615
498,0.001,401487953920.0,307521.1875,69857.534375,633540.1025,402087084032.0,307923.2235576923,89332.05769230769,633934.0192307692
499,0.001,402588693954.56,307982.435,62151.710625,634415.025,402089105565.53845,307917.66346153844,89318.66586538461,633935.0673076923
500,0.001,401488551608.32,307520.3625,61905.755,633534.89,402126463606.1539,307921.8461538461,89317.79807692308,633964.4663461539
