case_id,model_a,model_b,travel_time_ms_pred_abs_diff,travel_time_ms_pred_rel_diff,max_displacement_abs_diff,max_displacement_rel_diff,max_temperature_perturbation_abs_diff,max_temperature_perturbation_rel_diff,magnitude_abs_diff,magnitude_rel_diff
case_019_granite,pinn,mgn,1.940729,0.9589998720161925,0.0020318168139241,0.9931655053771654,3.08867925390625,0.9620524494968582,0.974403,0.9744029999990256
case_019_granite,pinn,fno,1.1407289999999999,0.932195855032453,66372.492173518,0.9999999997893404,119226.893794,0.9999989781594435,71744.754459,0.9999996432214304
case_019_granite,pinn,transformer,0.021862999999999994,0.2085467639604278,0.001370999,0.9899045539325777,279.921351,0.9995649563787594,0.974403,0.9744029999990256
case_019_granite,mgn,fno,0.8,0.6537544710671531,66372.49014170119,0.9999999691770077,119223.8051147461,0.9999730722920718,71743.780056,0.9999860617037334
case_019_granite,mgn,transformer,1.918866,18.30367720686504,0.0006608178139241002,0.4771313205357827,276.83267174609375,0.988535659997224,0.0,0.0
case_019_granite,fno,transformer,1.118866,10.672637954779676,66372.490802519,47923033.42399351,118946.972443,424.74511107004764,71743.780056,71743.78005592825
case_020_granite,pinn,mgn,1.483023,0.9335402659315123,0.0020340898139241,0.9942765628200668,2.67446525390625,0.8330343286246715,0.974837,0.9748369999990251
case_020_granite,pinn,fno,1.083023,0.911174565728187,66372.492175791,0.9999999998235867,119228.2998925,0.9999955040658094,71744.754893,0.9999996492706511
case_020_granite,pinn,transformer,0.020243999999999984,0.1608939613091438,0.0013732710000000001,0.9915457255761486,300.864132,0.9982214841234117,0.974837,0.9748369999990251
case_020_granite,mgn,fno,0.3999999999999999,0.3365300887342879,66372.49014170119,0.9999999691770077,119225.6254272461,0.9999730727031875,71743.780056,0.9999860617037334
case_020_granite,mgn,transformer,1.4627789999999998,11.625780864939154,0.0006608188139241001,0.4771323870719921,298.18966674609374,0.989348014703033,0.0,0.0
case_020_granite,fno,transformer,1.062779,8.446686588923663,66372.49080252,47923068.025962055,118927.4357605,394.5831649611128,71743.780056,71743.78005592825
case_021_limestone,pinn,mgn,1.510465,0.9357545187360077,0.0020289928139241003,0.9917851154877009,3.09840325390625,0.9650812515348413,0.955317,0.9553169999990446
case_021_limestone,pinn,fno,1.1104649999999998,0.9145892495923836,66372.492170694,0.9999999997467925,119226.903518,0.9999990597181402,71744.735373,0.9999993771951079
case_021_limestone,pinn,transformer,0.028480999999999992,0.2154648066315479,0.0019939470000000003,0.9916419366318778,698.020583,0.9998394187786837,0.955317,0.9553169999990446
case_021_limestone,mgn,fno,0.40000000000000013,0.32944370136560236,66372.49014170119,0.9999999691770077,119223.8051147461,0.9999730722920718,71743.780056,0.9999860617037334
case_021_limestone,mgn,transformer,1.481984,11.211523331029387,3.5045813924100035e-05,0.017429198865634335,694.9221797460938,0.9954012893252323,0.0,0.0
case_021_limestone,fno,transformer,1.0819839999999998,8.185438479633044,66372.490176747,33008773.401675005,118528.882935,169.77987799855043,71743.780056,71743.78005592825
case_022_limestone,pinn,mgn,3.311724,0.9699944466701784,0.0020251648139241003,0.9899139637536816,3.14044225390625,0.9781754317975698,0.955182,0.9551819999990447
case_022_limestone,pinn,fno,1.711724,0.943531139342694,66372.492166866,0.9999999996891181,119226.945557,0.9999994123144018,71744.73523800001,0.999999375313438
case_022_limestone,pinn,transformer,0.029740000000000003,0.22498940870131795,0.001989783,0.9897364571679724,698.064453,0.9998996353884626,0.955182,0.9551819999990447
case_022_limestone,mgn,fno,1.6,0.8819469861661754,66372.49014170119,0.9999999691770077,119223.8051147461,0.9999730722920718,71743.780056,0.9999860617037334
case_022_limestone,mgn,transformer,3.281984,24.82890516231292,3.538181392410012e-05,0.017599241304913797,694.9240107460937,0.9954013013862879,0.0,0.0
case_022_limestone,fno,transformer,1.681984,12.724565756727557,66372.490177083,33014290.14183063,118528.881104,169.7794300935304,71743.780056,71743.78005592825
case_023_limestone,pinn,mgn,2.9412860000000003,0.9797053175735316,0.0020130498139241003,0.9839920715756134,3.1041582539062498,0.9668738014863625,0.953817,0.9538169999990461
case_023_limestone,pinn,fno,1.341286,0.9565480329329263,66372.492154751,0.9999999995065878,119226.909273,0.9999991079874017,71744.733873,0.9999993562876636
case_023_limestone,pinn,transformer,0.017562000000000008,0.22374539755865336,0.001977668,0.9837103441804809,698.0281689999999,0.9998476625968177,0.953817,0.9538169999990461
case_023_limestone,mgn,fno,1.6,1.1410518358446164,66372.49014170119,0.9999999691770077,119223.8051147461,0.9999730722920718,71743.780056,0.9999860617037334
case_023_limestone,mgn,transformer,2.923724,37.24916232386835,3.538181392410012e-05,0.017599241304913797,694.9240107460937,0.9954013013862879,0.0,0.0
case_023_limestone,fno,transformer,1.323724,16.86465964229192,66372.490177083,33014290.14183063,118528.881104,169.7794300935304,71743.780056,71743.78005592825
case_024_limestone,pinn,mgn,3.31283,0.9703183908931926,0.0020250278139241,0.9898469972470041,3.18715125390625,0.9927242095014113,0.955166,0.9551659999990447
case_024_limestone,pinn,fno,1.71283,0.9441407851968814,66374.960916729,0.9999999996870658,119227.304766,0.999999804080152,71746.998328,0.9999993751101366
case_024_limestone,pinn,transformer,0.030846,0.2333565333154288,0.001989645,0.9896683069625051,698.111895,0.9999665408674505,0.955166,0.9551659999990447
case_024_limestone,mgn,fno,1.6,0.8819469861661754,66374.95889170119,0.9999999691781541,119224.1176147461,0.9999730723626504,71746.043162,0.999986062143387
case_024_limestone,mgn,transformer,3.281984,24.82890516231292,3.538281392410003e-05,0.017599747468434533,694.9247437460938,0.9954013062146446,0.0,0.0
case_024_limestone,fno,transformer,1.681984,12.724565756727557,66374.958927084,33015534.543133587,118529.192871,169.77969840640625,71746.043162,71746.04316192825
case_025_limestone,pinn,mgn,3.1588390000000004,0.973446874025125,0.0020227258139241,0.9887217644121784,3.07252425390625,0.9570205390769057,0.954905,0.954904999999045
case_025_limestone,pinn,fno,1.5588389999999999,0.9476201881570211,66372.492164427,0.9999999996523712,119226.877639,0.9999988426616293,71744.73496100001,0.9999993714525299
case_025_limestone,pinn,transformer,0.02396999999999999,0.21764198483481498,0.00198768,0.9885251938012648,697.9947040000001,0.9998023498942572,0.954905,0.954904999999045
case_025_limestone,mgn,fno,1.6000000000000003,0.9726420118121462,66372.49014170119,0.9999999691770077,119223.8051147461,0.9999730722920718,71743.780056,0.9999860617037334
case_025_limestone,mgn,transformer,3.134869,28.463876151736834,3.5045813924100035e-05,0.017429198865634335,694.9221797460938,0.9954012893252323,0.0,0.0
case_025_limestone,fno,transformer,1.5348689999999998,13.936250964598571,66372.490176747,33008773.401675005,118528.882935,169.77987799855043,71743.780056,71743.78005592825
case_026_limestone,pinn,mgn,2.341872,0.9748802667534026,0.0020146078139241003,0.9847536322865857,3.17505725390625,0.9889572070489876,0.953871,0.9538709999990461
case_026_limestone,pinn,fno,1.141872,0.9498068149200019,66374.960906309,0.9999999995300789,119227.292672,0.9999997026436761,71746.997033,0.9999993570606124
case_026_limestone,pinn,transformer,0.018148000000000004,0.23121122166578068,0.0019792250000000003,0.9844853000650188,698.0998010000001,0.9999492175766832,0.953871,0.9538709999990461
case_026_limestone,mgn,fno,1.2,0.9981575674891776,66374.95889170119,0.9999999691781541,119224.1176147461,0.9999730723626504,71746.043162,0.999986062143387
case_026_limestone,mgn,transformer,2.323724,29.604973818277188,3.538281392410003e-05,0.017599747468434533,694.9247437460938,0.9954013062146446,0.0,0.0
case_026_limestone,fno,transformer,1.123724,14.316596807094866,66374.958927084,33015534.543133587,118529.192871,169.77969840640625,71746.043162,71746.04316192825
case_027_limestone,pinn,mgn,2.338004,0.9732700861492526,0.0020129288139241,0.9839329259748254,2.64331325390625,0.8233311981138478,0.953682,0.9536819999990462
case_027_limestone,pinn,fno,1.138004,0.9465894203607951,66372.49215463,0.9999999995047648,119228.2687405,0.9999952427867341,71744.73373800001,0.9999993544059936
case_027_limestone,pinn,transformer,0.014280000000000001,0.18193168643306962,0.001978587,0.9836586111541741,715.62189,0.9992080345675514,0.953682,0.9536819999990462
case_027_limestone,mgn,fno,1.2,0.9981575674891776,66372.49014170119,0.9999999691770077,119225.6254272461,0.9999730727031875,71743.780056,0.9999860617037334
case_027_limestone,mgn,transformer,2.323724,29.604973818277188,3.4341813924100226e-05,0.017073103679087907,712.9785767460937,0.9955172309768702,0.0,0.0
case_027_limestone,fno,transformer,1.123724,14.316596807094866,66372.490176043,32997220.493923448,118512.6468505,165.476756071403,71743.780056,71743.78005592825
case_028_limestone,pinn,mgn,1.510299,0.9356516793785183,0.0020291258139241,0.9918501267679057,3.09840325390625,0.9650812515348413,0.955332,0.9553319999990445
case_028_limestone,pinn,fno,1.110299,0.914452530456317,66372.492170827,0.9999999997487965,119226.903518,0.9999990597181402,71744.735388,0.9999993774041823
case_028_limestone,pinn,transformer,0.028314999999999993,0.21420898141821842,0.00199408,0.9917080810066139,698.020583,0.9998394187786837,0.955332,0.9553319999990445
case_028_limestone,mgn,fno,0.40000000000000013,0.32944370136560236,66372.49014170119,0.9999999691770077,119223.8051147461,0.9999730722920718,71743.780056,0.9999860617037334
case_028_limestone,mgn,transformer,1.481984,11.211523331029387,3.5045813924100035e-05,0.017429198865634335,694.9221797460938,0.9954012893252323,0.0,0.0
case_028_limestone,fno,transformer,1.0819839999999998,8.185438479633044,66372.490176747,33008773.401675005,118528.882935,169.77987799855043,71743.780056,71743.78005592825
case_029_limestone,pinn,mgn,1.509174,0.9349547259015573,0.0020288158139241,0.9916985967163002,3.04235125390625,0.9476223445178699,0.955297,0.9552969999990446
case_029_limestone,pinn,fno,1.1091739999999999,0.9135259700462262,66372.492170517,0.9999999997441259,119226.847466,0.9999985895897913,71744.735353,0.9999993769163419
case_029_limestone,pinn,transformer,0.027189999999999992,0.2056981177736662,0.001993887,0.9915544013329781,697.9612360000001,0.9997591291797691,0.955297,0.9552969999990446
case_029_limestone,mgn,fno,0.40000000000000013,0.32944370136560236,66372.49014170119,0.9999999691770077,119223.8051147461,0.9999730722920718,71743.780056,0.9999860617037334
case_029_limestone,mgn,transformer,1.481984,11.211523331029387,3.4928813924100036e-05,0.017370000997941205,694.9188847460938,0.9954012676204427,0.0,0.0
case_029_limestone,fno,transformer,1.0819839999999998,8.185438479633044,66372.49017663,33006852.826698467,118528.88623,169.78068403780622,71743.780056,71743.78005592825
case_030_limestone,pinn,mgn,1.51156,0.9364328867869165,0.0020240618139241,0.9893748100539366,3.14044225390625,0.9781754317975698,0.954763,0.9547629999990451
case_030_limestone,pinn,fno,1.1115599999999999,0.915491101724872,66372.492165763,0.9999999996725,119226.945557,0.9999994123144018,71744.734819,0.9999993694732918
