case_id,model,material,deviation_from_pinn_score,deviation_from_ensemble_score,travel_time_ms_pred_abs_diff_pinn,max_displacement_abs_diff_pinn,max_temperature_perturbation_abs_diff_pinn,magnitude_abs_diff_pinn,travel_time_ms_pred_rel_diff_pinn,max_displacement_rel_diff_pinn,max_temperature_perturbation_rel_diff_pinn,magnitude_rel_diff_pinn
case_034_sandstone,transformer,sandstone,914.0734094022359,0.5051998745376027,0.016574999999999993,0.0013192240000000001,733.269085,0.95846,0.28587937011183556,52.37925623841594,3580.5553195262482,23.073182474167712
case_035_sandstone,pinn,sandstone,0.0,0.9548410718082043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case_035_sandstone,mgn,sandstone,47.06388213923677,0.8172204381214973,1.9096360000000001,0.0020306068139241003,2.86333525390625,0.959674,22.547210578870686,133.6628936454191,8.247527194924757,23.797897137732534
case_035_sandstone,fno,sandstone,1092758255.6973364,9806860.852400295,1.109636,66372.492172308,119228.4887625,71744.73973,13.101552629870692,4368910466.258395,343424.7534014735,1779118.6759961534
case_035_sandstone,transformer,sandstone,556.4963205296343,0.50927751226385,0.01991599999999999,0.0013292199999999999,734.086785,0.959674,0.23514965464035464,87.49472831130014,2114.4575070148644,23.797897137732534
case_036_sandstone,pinn,sandstone,0.0,0.9553304955836498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case_036_sandstone,mgn,sandstone,48.089129541851115,0.8172178251205083,1.910708,0.0020307908139241,2.92842925390625,0.959697,22.849072623287263,135.31387783916728,10.38151897467702,23.812048730272885
case_036_sandstone,fno,sandstone,1106169169.9080393,9806860.948204057,1.110708,66372.492172492,119226.733544,71744.739753,13.282326632466159,4422473863.940441,422668.4304989607,1780133.978890402
case_036_sandstone,transformer,sandstone,678.0336191726703,0.509274899262861,0.020987999999999993,0.001329404,733.267235,0.959697,0.25098358106919155,88.579684929392,2599.491759449947,23.812048730272885
case_037_sandstone,pinn,sandstone,0.0,0.9504130804571768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case_037_sandstone,mgn,sandstone,79.51332475791287,0.656314486265092,1.4580899999999999,0.0020304948139241003,3.18870825390625,0.959697,15.306263843384949,132.67738377200186,146.25760268599177,23.812048730272885
case_037_sandstone,fno,sandstone,1086086854.1454911,9790170.087786654,1.05809,66374.960922196,119227.306323,71747.002859,11.10727370055839,4337098574.562037,5468640.781466442,1780190.1311867556
case_037_sandstone,transformer,sandstone,8438.170806714645,0.49993058254777845,0.030292,0.0013350249999999999,733.448047,0.959697,0.3179895235162554,87.23372404379742,33641.31946456099,23.812048730272885
case_038_sandstone,pinn,sandstone,0.0,0.9622469388037229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case_038_sandstone,mgn,sandstone,46.883769251454176,0.9896394720645026,3.109872,0.0020287248139241,2.86333525390625,0.959427,36.821084786265274,118.81953233598264,8.247527194924757,23.646932688644004
case_038_sandstone,fno,sandstone,972317589.632808,9806396.918077383,1.5098719999999999,66369.351545426,119229.0512625,71741.723631,17.876981730568946,3887158700.8473296,343426.3736218235,1768213.4332987897
case_038_sandstone,transformer,sandstone,554.0208357569337,0.5187581824153809,0.02015199999999999,0.001327338,734.086785,0.959427,0.23860097798649504,77.74030234623976,2114.4575070148644,23.646932688644004
case_039_sandstone,pinn,sandstone,0.0,0.9628284871367889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case_039_sandstone,mgn,sandstone,41.199624774317584,1.0031115442907386,2.308377,0.0020225378139241,3.00571825390625,0.958648,39.98920744841942,86.94973246955709,14.676931979235386,23.18262720005846
case_039_sandstone,fno,sandstone,713924479.2092924,9806866.74148512,1.108377,66372.492164239,119226.810833,71744.738704,19.200987440117782,2853380736.462674,582184.9038654723,1734976.2696427023
