epoch,learning_rate,train_loss,train_mae,train_relative_l2,train_rmse,val_loss,val_mae,val_relative_l2,val_rmse
205,0.001,18107554856960.0,1902174.79,876044.5636199951,4239479.62,18067129348411.08,1892271.5384615385,1688430.5160358136,4228159.153846154
206,0.001,18238612512440.32,1918864.51,290966.5611090088,4257869.48,18047590667185.23,1891492.3461538462,1686168.9249901404,4225959.038461538
207,0.001,18368548946575.36,1918229.01,853989.3720648193,4274930.5,17992319419628.31,1888384.75,1683495.6118469238,4219369.115384615
208,0.001,17342392843632.64,1873557.99,755608.9149816894,4151736.26,17981813978663.383,1887643.7692307692,1683279.004871075,4218089.615384615
209,0.001,18480001502412.8,1928495.27,899959.7510736084,4283910.58,17949014844022.152,1885788.673076923,1682000.074765719,4214135.961538462
210,0.001,18184715454382.08,1913927.79,607322.1279058838,4252345.48,17900089255778.46,1883125.8653846155,1679320.6388573279,4208297.692307692
211,0.001,17440238070661.12,1877149.47,530103.9605444336,4162310.72,17840249443249.23,1879805.5384615385,1676136.5525489221,4201129.423076923
212,0.001,17625088262144.0,1881904.22,549620.0299603272,4185428.0,17830576732947.69,1879366.576923077,1676490.5824866663,4199888.230769231
213,0.001,17882645539061.76,1898748.35,557897.2221777344,4218660.6,17825074128738.46,1879075.6923076923,1677155.5455768292,4199141.384615385
214,0.001,18253392736419.84,1906414.07,722668.7858123779,4256534.64,17794169690269.54,1877217.1153846155,1675517.0411165678,4195434.346153846
215,0.001,17879222986997.76,1899847.05,903625.8766589356,4212738.7,17724216281560.617,1873302.2307692308,1672355.1057739258,4186952.8846153845
216,0.001,18129490815221.76,1909048.01,615518.0494097901,4243441.56,17665439563776.0,1870090.8846153845,1668679.3214886005,4179898.923076923
217,0.001,18129331767214.08,1904452.13,618053.8908850098,4243017.38,17635438029902.77,1868411.0576923077,1666527.2583101713,4176320.846153846
218,0.001,18355198393057.28,1907697.05,526417.271897583,4267750.84,17576727775704.615,1865058.2307692308,1662411.4611440806,4169280.846153846
219,0.001,18280033445478.4,1916822.79,487186.53261535644,4262431.04,17574194738727.385,1865094.1346153845,1660674.379542424,4169116.230769231
220,0.001,17859363544760.32,1885327.44,208151.26510498047,4218739.94,17593703898505.848,1866469.3076923077,1661637.032799354,4171505.6153846155
221,0.001,17398249983836.16,1864460.53,865476.9374462891,4157989.62,17588543452711.385,1866038.6923076923,1663721.733576848,4170663.730769231
222,0.001,18386397136158.72,1919393.48,600603.097435913,4277537.1,17562996914963.691,1864428.826923077,1662922.6532498873,4167504.769230769
223,0.001,17919117277265.92,1896059.73,508975.11609741213,4219068.04,17578746203844.924,1865395.1538461538,1664215.9499488245,4169384.5
224,0.001,17555006307696.64,1866200.5,577637.1869415283,4177531.64,17575541432950.154,1865281.076923077,1664813.6729947603,4168928.923076923
225,0.001,17757674405888.0,1886914.4,517761.3456005859,4196558.38,17525260761875.691,1862428.2692307692,1663323.3320617676,4162684.0384615385
226,0.001,17781405777920.0,1888456.28,745789.0057043456,4204091.82,17529669781976.615,1862705.576923077,1663885.679112361,4163192.346153846
227,0.001,18173923342417.92,1906376.23,883597.7168139649,4249993.92,17502140306353.23,1861255.1153846155,1662259.4758559007,4159850.576923077
228,0.001,17773472503562.24,1889770.29,233656.88334899902,4203298.18,17468960941922.46,1859316.8653846155,1660260.6672433706,4155816.5384615385
229,0.001,17125655455989.76,1856823.2,513680.55691711424,4125128.64,17468930613878.154,1859265.423076923,1661824.2631507288,4155675.6923076925
230,0.001,17747705384140.8,1889665.64,529054.1998962403,4196235.5,17423568570840.615,1856564.5576923077,1661341.339144193,4149941.653846154
231,0.001,17105766737510.4,1842336.81,444479.0278460693,4127092.16,17409788669006.77,1855704.2307692308,1661851.0500370907,4148137.1153846155
232,0.001,17970206919884.8,1892187.33,116887.8474230957,4219683.8,17417266306441.846,1855989.5384615385,1664794.6822415865,4148814.9615384615
233,0.001,18352213139128.32,1917960.17,512786.4560595703,4268011.06,17463814208275.691,1858772.6923076923,1666030.4286968524,4154643.1923076925
234,0.001,17791989768519.68,1881165.42,196089.78659362794,4204713.14,17469038536546.46,1859293.1153846155,1665205.7889732947,4155396.9615384615
235,0.001,17591777351434.24,1878889.7,481018.03574768064,4178974.12,17475917356425.846,1859670.5961538462,1666475.3735304612,4156159.576923077
236,0.001,17434190471495.68,1868465.6,595466.6653033447,4162760.56,17447630002333.54,1858025.7692307692,1665468.0983581543,4152656.3076923075
237,0.001,17674457652920.32,1879459.95,210027.57593933106,4186979.62,17384515567616.0,1854150.5961538462,1663085.1201923077,4144825.8846153845
238,0.001,18093199348203.52,1898952.85,129247.87858215332,4239869.68,17370948768689.23,1853386.4615384615,1662206.0078852726,4143181.846153846
239,0.001,17787631047802.88,1880001.89,226419.34109375,4210929.02,17414664870045.54,1856137.3846153845,1664255.6207557092,4148579.346153846
240,0.001,17864771596451.84,1891396.41,509976.167331543,4212127.62,17418274391276.309,1856266.3076923077,1665892.1440429688,4148896.1153846155
241,0.001,17598279025950.72,1878303.83,521052.09096923826,4181131.9,17448123478331.076,1857946.3653846155,1667376.2002845178,4152566.6153846155
242,0.001,17584330532454.4,1874006.24,154735.44531188963,4183153.44,17480702089373.54,1859859.6538461538,1669954.4352064866,4156476.8076923075
243,0.001,17687410334760.96,1888179.5,189245.3945452881,4195432.24,17537784953619.691,1863087.9038461538,1674393.360001784,4163313.6923076925
244,0.001,17174689554104.32,1865680.12,549932.110513916,4133106.92,17577099778205.54,1865349.4423076923,1678571.9401315541,4167895.5
245,0.001,17463589690408.96,1866926.72,907403.0501324463,4162579.5,17546483456157.54,1863330.0576923077,1678784.2436335636,4163994.346153846
246,0.001,17539092279459.84,1879989.83,544669.1876782227,4174613.02,17514777260347.076,1861532.0384615385,1676868.0334097056,4160158.0384615385
247,0.001,17726877896540.16,1888303.27,569901.4517779541,4199551.78,17471150368610.46,1859003.6153846155,1674699.6442331166,4154826.3076923075
248,0.001,17754188687605.76,1893383.05,522340.4703277588,4200611.32,17478078068263.385,1859459.4615384615,1675374.8811762882,4155652.8846153845
249,0.001,17425952439009.28,1872171.44,532283.1625708007,4163817.12,17451591038503.385,1857872.4807692308,1674134.8434190017,4152404.769230769
250,0.001,17381030352650.24,1865302.78,230296.2986981201,4153852.2,17434519898584.615,1856919.4038461538,1674416.5544996995,4150205.153846154
251,0.001,17106476917063.68,1844168.25,765794.550671997,4118147.82,17444376512984.615,1857484.3846153845,1676678.1489938588,4151251.076923077
252,0.001,17395115161026.56,1867083.97,250116.97321777343,4156579.18,17441989308731.076,1857341.6923076923,1676577.9824476975,4150963.269230769
253,0.001,17619788171837.44,1875834.85,903264.5616638183,4181800.78,17445905498112.0,1857468.3076923077,1677865.087301401,4151344.653846154
254,0.001,17433579193630.72,1871833.68,570522.5228851319,4164021.72,17472352843303.385,1858974.923076923,1679139.3093144344,4154586.3846153845
255,0.001,17699032415600.64,1885645.21,217341.9950073242,4200979.54,17470935168551.385,1858942.5961538462,1678986.0642559344,4154425.0384615385
256,0.001,18272439070883.84,1926618.53,717589.7807904052,4263212.58,17501695064851.691,1860593.1923076923,1681200.1371107835,4158121.423076923
257,0.001,17831049308405.76,1894708.81,508894.9779992676,4206509.84,17500572120615.385,1860597.8461538462,1680969.350365272,4158011.153846154
258,0.001,17130745914982.4,1855944.68,264832.03516479494,4129097.16,17485549414242.46,1859799.423076923,1680153.6188988318,4156189.153846154
259,0.001,17810542097858.56,1885398.05,191892.78484802245,4207140.18,17485567482013.54,1859609.9423076923,1680796.6988267165,4156134.0384615385
260,0.001,17671653592924.16,1876241.96,188169.5266357422,4196079.7,17578258212706.46,1865006.8076923077,1685661.3222585826,4167418.4615384615
261,0.001,17931675526758.4,1898237.84,893947.3523052979,4220551.12,17609402694419.69,1866656.6153846155,1687832.158527081,4171149.6153846155
262,0.001,18392510166466.56,1916721.09,905759.5610394287,4274571.0,17629397102907.08,1868047.6538461538,1687336.436868521,4173736.230769231
263,0.001,17858069098659.84,1889270.36,521383.5996948242,4210869.16,17619747138638.77,1867767.826923077,1685540.2153461163,4172702.6923076925
264,0.001,17444586976706.56,1868686.46,461826.5185400391,4161772.94,17643511903783.383,1869123.75,1686209.7701556867,4175642.1153846155
265,0.001,17712431119728.64,1885379.85,404327.800725708,4198411.78,17688963640398.77,1871710.1538461538,1687894.2897761418,4181206.8846153845
266,0.001,18086723846144.0,1895735.27,513649.06422424316,4238600.34,17710591407655.383,1872732.8461538462,1689123.4096515363,4183810.769230769
267,0.001,17932815622471.68,1895081.37,906068.0777514648,4218839.34,17709457977659.08,1872762.1538461538,1687755.5195242076,4183806.6153846155
268,0.001,17473023267307.52,1868009.98,586819.1298394776,4166149.36,17695734053651.69,1871946.6153846155,1686488.8750633826,4182210.1923076925
269,0.001,17766007649075.2,1890671.06,561265.3218182373,4204767.2,17668407840452.92,1870482.0,1685026.0522226186,4178919.4615384615
270,0.001,16886724999249.92,1843892.75,561493.8191882324,4097864.46,17669296387623.383,1870596.6538461538,1686374.8643657977,4178900.9615384615
271,0.001,17708638797824.0,1881827.02,504974.1613885498,4194721.34,17659861784733.54,1869956.5384615385,1687008.4068791317,4177656.5384615385
272,0.001,18023829083258.88,1895368.42,889830.2145300293,4233217.98,17655624569777.23,1869592.6923076923,1686762.8576096755,4177152.076923077
273,0.001,17871471409889.28,1899018.6,590201.8978253173,4216250.54,17654528565878.152,1869763.4615384615,1685575.1344933142,4177134.653846154
274,0.001,17456351328337.92,1874027.99,608154.361213379,4162907.94,17599232152497.23,1866652.9807692308,1682336.579531156,4170473.6153846155
275,0.001,17639849611755.52,1866525.42,923875.0371002197,4181451.46,17618806001348.92,1867719.826923077,1683939.8599665714,4172795.153846154
276,0.001,17898388188037.12,1909293.71,893298.9457061768,4216502.72,17615573806158.77,1867636.1923076923,1683229.534956712,4172459.6923076925
277,0.001,17657030823116.8,1878828.19,226832.72882141115,4187927.64,17668902445686.152,1870742.6538461538,1685604.8484896147,4178956.576923077
278,0.001,17174073662504.96,1860499.31,538354.734385376,4132518.12,17660233948553.848,1870175.0384615385,1685790.0591947115,4177856.1153846155
279,0.001,17901259944099.84,1891699.7,127028.98445739746,4218655.2,17673943676455.383,1870813.1153846155,1687060.7128131574,4179462.923076923
280,0.001,17813078812917.76,1899429.01,920856.4225897216,4202705.46,17709938225467.08,1872775.7692307692,1689348.1703772913,4183770.230769231
281,0.001,17816098795683.84,1905156.52,745213.2514196777,4205720.04,17662016043795.69,1870029.0,1686014.5131577712,4178074.923076923
282,0.001,17954450849136.64,1891572.16,878522.2464819336,4224642.34,17683286972573.54,1871363.8461538462,1686190.8210425745,4180739.3076923075
283,0.001,17470041201049.6,1870034.66,189436.41184387208,4174946.58,17663916708785.23,1870389.3076923077,1684294.0125896747,4178489.076923077
284,0.001,17535370925178.88,1877402.31,531630.3234875489,4176689.88,17677594656768.0,1871159.25,1686768.2464716984,4179968.5384615385
285,0.001,18122829169950.72,1904661.83,918329.2020898438,4239796.12,17662401919763.69,1870226.2884615385,1686395.1639263446,4178095.153846154
286,0.001,17054243739402.24,1854414.33,175854.97905090332,4120498.02,17635225894912.0,1868775.8076923077,1685217.5942664514,4174787.3846153845
287,0.001,18247936366346.24,1918103.67,498207.822520752,4258246.92,17651700314427.08,1869697.3846153845,1686533.944737361,4176737.576923077
288,0.001,17423562105159.68,1864780.75,121426.91879943847,4158817.76,17688213343940.92,1871685.1923076923,1687989.398266132,4181191.1153846155
289,0.001,18362195666534.4,1925014.19,856155.2489208984,4274132.64,17792421472098.46,1877768.1346153845,1692257.5510206956,4193849.4615384615
290,0.001,18125262453473.28,1901417.85,548024.9922277832,4246222.06,17787112289831.383,1877606.4615384615,1690666.5952923114,4193345.4615384615
291,0.001,17621441650360.32,1891124.74,527740.2835180664,4183799.42,17751705588657.23,1875686.5384615385,1688655.9175156814,4189108.8846153845
292,0.001,17146143624396.8,1853998.51,546493.0504284668,4125337.52,17702074712064.0,1872780.5961538462,1686785.8601285494,4183062.3076923075
293,0.001,17739779072327.68,1896154.96,164686.2999395752,4201121.58,17654487590754.46,1869912.7692307692,1684455.1783916766,4177304.346153846
294,0.001,17676305998807.04,1876264.49,250396.0886340332,4191444.7,17643799213607.383,1869350.576923077,1684222.0945880597,4175983.1153846155
295,0.001,18100231350517.76,1898755.02,593028.7260357667,4242232.0,17566670479990.154,1864880.0,1680673.977109469,4166592.5
296,0.001,17594971565588.48,1878512.54,469807.7169512939,4184219.6,17542109765001.846,1863774.1153846155,1679552.8618234487,4163596.230769231
297,0.001,17460566016655.36,1870085.44,612002.5593292236,4162149.3,17560008957321.846,1864817.2884615385,1681128.3073636568,4165710.846153846
298,0.001,17908240104816.64,1899264.37,698674.7343823243,4219797.52,17553417447266.46,1864463.6923076923,1680651.5251323993,4164927.923076923
299,0.001,18109598992957.44,1911736.45,527634.2796514892,4244261.84,17555832075815.385,1864569.1153846155,1680114.2951988806,4165286.769230769
300,0.001,17783558546391.04,1888673.34,552750.2671850586,4207672.22,17583000679975.385,1866144.3846153845,1680795.1028771033,4168660.9615384615
301,0.001,16883222671523.84,1843758.0,762837.1623284912,4092228.64,17599773056393.848,1867104.7692307692,1682978.8802161585,4170566.5384615385
302,0.001,17691284529479.68,1886190.34,897484.9807226562,4190366.3,17606898533612.31,1867608.8846153845,1683809.3852632963,4171381.230769231
303,0.001,17369608088453.12,1866181.03,576454.2499932861,4155337.8,17620883472384.0,1868495.8846153845,1684396.176978478,4173090.8076923075
304,0.001,17910687061770.24,1905488.97,530286.8265246582,4222917.02,17626371557848.617,1868749.5,1685174.9761258638,4173709.0
305,0.001,18090366347509.76,1903610.02,449962.53177368164,4245687.46,17619706486153.848,1868368.4615384615,1684848.0203528772,4172907.9615384615
306,0.001,17423619818782.72,1866425.31,923607.0583685302,4156657.78,17658697704054.152,1870595.3653846155,1687309.6426814152,4177583.8846153845
307,0.001,17791423705251.84,1882207.73,541530.5439141846,4207945.42,17652981835618.46,1870342.5384615385,1686736.243736854,4176922.576923077
308,0.001,17281985638563.84,1865144.9,553634.9541772461,4141814.98,17652746793275.08,1870199.423076923,1687549.1688983624,4176817.6153846155
309,0.001,17589080413962.24,1879307.93,560169.1519116211,4183404.84,17670617432064.0,1871111.5961538462,1688298.1124384953,4178998.6923076925
310,0.001,16990478071234.56,1847671.63,541681.5891540528,4104661.14,17712301877090.46,1873569.576923077,1692395.0100050706,4183826.423076923
311,0.001,17890662112296.96,1904558.5,530029.6964801025,4216027.24,17743806907628.31,1875405.9615384615,1693944.2883699858,4187629.269230769
312,0.001,17781324072878.08,1896530.98,603511.2114923096,4201489.5,17767086908022.152,1876688.923076923,1695246.4861215444,4190420.1153846155
313,0.001,17855900811264.0,1885076.65,727900.8144110107,4212904.96,17761609792275.69,1876388.5,1693644.1364980845,4189904.730769231
314,0.001,17907056556113.92,1908052.32,919016.6075549317,4215804.96,17709751417619.69,1873331.6346153845,1690296.9441457896,4183736.846153846
315,0.001,18126924656148.48,1903041.91,586557.4396887207,4243554.8,17714845883785.848,1873781.826923077,1689121.665027325,4184501.9615384615
316,0.001,17943735744593.92,1901903.69,510451.9683178711,4223340.3,17687986206247.383,1872308.2884615385,1686447.738670936,4181397.076923077
317,0.001,16966035093585.92,1844128.2,752007.2625427246,4102568.6,17706056397115.08,1873298.6538461538,1688036.2432978703,4183514.153846154
318,0.001,17732117169438.72,1883521.52,520614.5428143311,4194033.18,17687131213508.92,1872107.7692307692,1687551.9168912447,4181184.5
319,0.001,17853486150451.2,1888271.14,153659.81532714845,4217683.0,17670512090505.848,1871413.576923077,1685938.3334350586,4179256.5384615385
320,0.001,17430925793034.24,1872003.57,358785.1308178711,4166677.68,17726959356376.617,1874550.8461538462,1689499.3767089844,4185999.769230769
321,0.001,17920080121692.16,1902295.17,226682.731763916,4219525.68,17740817659431.383,1875161.8846153845,1690849.1284649188,4187604.6923076925
322,0.001,18108911546531.84,1895956.24,481390.08343139646,4241601.42,17731014603067.08,1874671.5,1690103.8746431791,4186455.0384615385
323,0.001,17563496082309.12,1878642.65,617412.8845501709,4172375.58,17707205313772.31,1873274.6538461538,1688451.6629967322,4183633.730769231
324,0.001,17680612794040.32,1889890.79,223201.03582824708,4194252.76,17670387874579.69,1871327.9038461538,1686272.3370079626,4179230.0
325,0.001,17225179075706.88,1855861.37,630567.9150787353,4137298.38,17629063978377.848,1868886.9423076923,1685814.1435359074,4174075.576923077
326,0.001,17915206172672.0,1902229.14,540956.4365820312,4218943.44,17590885487537.23,1866695.2307692308,1684035.3186035156,4169436.769230769
327,0.001,17402556275752.96,1874731.25,181496.50550842285,4161666.38,17544111577245.54,1864062.5,1682040.6473646897,4163717.1923076925
328,0.001,17254468152197.12,1860918.55,504739.2749975586,4146099.3,17555241001590.154,1864691.3846153845,1683827.4806424654,4164949.4615384615
329,0.001,17481202915082.24,1868230.09,120903.49925964355,4165032.66,17501540036923.076,1861564.2307692308,1682851.001748892,4158235.9615384615
330,0.001,17149195819417.6,1861145.07,193584.43092590332,4129670.24,17515227986707.691,1862346.9807692308,1684515.0541710486,4159807.769230769
331,0.001,17714376521809.92,1882889.22,531609.5760394287,4197504.92,17533362544009.846,1863427.8076923077,1686251.7489811825,4161931.0384615385
332,0.001,17976623617802.24,1907923.29,905425.462131958,4223999.64,17544841386141.54,1864092.0192307692,1687225.4876896786,4163287.3846153845
333,0.001,17410690876702.72,1861618.26,894682.6685552979,4157497.64,17507907958311.385,1862120.1538461538,1684718.8019127478,4158857.1923076925
334,0.001,17467078764134.4,1866137.84,252777.16459472655,4168984.4,17494000936802.46,1861464.7115384615,1683740.004324106,4157191.153846154
335,0.001,17951990722068.48,1890604.81,327346.8084387207,4224471.0,17507223802801.23,1862202.3846153845,1684230.0321866549,4158821.923076923
336,0.001,18047465160704.0,1909059.59,915504.1767089844,4231900.4,17492213840659.691,1861490.076923077,1682567.6817462628,4157083.153846154
337,0.001,17585525573550.08,1873457.16,511165.1493725586,4180382.18,17453756105964.309,1859345.923076923,1679796.982245812,4152471.230769231
338,0.001,16778484693073.92,1833931.21,558833.772779541,4085370.58,17480850825846.154,1860669.2884615385,1682549.9823467548,4155645.6923076925
339,0.001,18023269730877.44,1904464.0,404232.44877746585,4237154.56,17450777020888.615,1858881.0384615385,1681835.9495004506,4151896.6153846155
340,0.001,17489297754030.08,1867973.55,147053.2234741211,4170510.16,17480275883559.385,1860570.3076923077,1684350.9508361816,4155399.3076923075
341,0.001,17576592880435.2,1887576.71,140907.80637817382,4178358.6,17509970910601.846,1862224.7692307692,1686210.072641226,4158988.6153846155
342,0.001,17793176421007.36,1891632.08,635355.7264117432,4204647.6,17520151776964.924,1862849.076923077,1686791.1676377517,4160223.8846153845
343,0.001,17331719178813.44,1862444.74,196214.0823284912,4149390.98,17465969757892.924,1859671.1346153845,1684457.2331496018,4153583.0384615385
344,0.001,17743285678243.84,1896188.88,795419.364116211,4199346.48,17410735452475.076,1856407.923076923,1681624.8434917743,4146829.9615384615
345,0.001,17861091430236.16,1897506.12,532652.7322644043,4210852.78,17379701151901.54,1854662.5,1679446.785327618,4143086.730769231
346,0.001,17724169131130.88,1895567.94,886692.7652105712,4196072.22,17352432852361.846,1853185.8846153845,1677493.3464942346,4139793.653846154
347,0.001,17034141698621.44,1834118.18,898557.4131829834,4110403.32,17324639619544.615,1851508.0192307692,1676371.6324251615,4136348.846153846
348,0.001,18013692037693.44,1917968.36,540031.4603594971,4235565.08,17328926359552.0,1852007.4807692308,1676173.495337853,4136914.1153846155
349,0.001,18294193667440.64,1919541.12,512158.53558654786,4262323.02,17357284371534.77,1853751.8846153845,1677078.4823279749,4140446.153846154
350,0.001,18047777552465.92,1896956.46,597031.8766644287,4233679.78,17352746941203.691,1853538.5384615385,1675418.149597168,4140029.269230769
351,0.001,17205091379445.76,1865906.55,519692.8522814941,4131783.98,17308239084307.691,1850798.0384615385,1672627.9005878156,4134609.6153846155
352,0.001,17382831135129.6,1860118.71,905114.6841821289,4153470.5,17290592034185.846,1849878.8461538462,1672303.7477698694,4132373.923076923
353,0.001,17631830689710.08,1875710.39,366161.2153125,4189233.94,17244972848049.23,1847431.7692307692,1669625.053142841,4126776.4615384615
354,0.001,18159380180500.48,1913482.51,192842.79246154786,4248157.94,17244713446478.77,1847333.6538461538,1669632.4526273287,4126744.230769231
355,0.001,17774077993287.68,1888802.48,536476.3296777344,4202623.22,17312015087143.385,1851290.1923076923,1672862.111652081,4135068.6153846155
356,0.001,17607146959011.84,1877992.47,160071.15470458983,4184200.94,17331427939249.23,1852358.2884615385,1673862.4647193323,4137459.653846154
357,0.001,17615273674670.08,1878960.51,517792.55647399905,4180113.86,17378689195401.846,1855019.4615384615,1677198.8841928334,4143173.769230769
358,0.001,17672221333913.6,1882568.82,893224.2632427978,4189615.0,17399247415138.46,1856227.1923076923,1678017.0544457068,4145724.730769231
359,0.001,17647278059683.84,1886730.8,504817.4956445313,4184159.92,17404529979707.076,1856535.7307692308,1678324.8900709886,4146374.423076923
360,0.001,17396236382371.84,1866330.71,588034.8241650391,4158418.9,17438266218653.54,1858445.1923076923,1679996.9615009015,4150505.6923076925
361,0.001,17492183686840.32,1875075.2,138969.3073687744,4169980.56,17428213278562.46,1857866.9423076923,1680463.7534508337,4149180.0384615385
362,0.001,18057072633446.4,1906100.18,892858.2687567138,4235404.46,17477064982528.0,1860700.2307692308,1682763.067042424,4155165.576923077
363,0.001,17202676718632.96,1859053.83,600139.5753558349,4133489.66,17456413036228.924,1859536.1538461538,1681943.811800443,4152622.8076923075
364,0.001,17492265307996.16,1869087.49,400322.72138305666,4170630.98,17478503628800.0,1860819.9423076923,1683532.9540240949,4155270.4615384615
365,0.001,17514088775024.64,1868120.34,397164.68462890625,4173124.88,17452030472507.076,1859344.173076923,1682337.3764601487,4152026.653846154
366,0.001,18056567974789.12,1903317.8,532716.1173138428,4237055.82,17467699101696.0,1860343.4038461538,1682969.8648235614,4153957.3846153845
367,0.001,17442035749355.52,1870790.46,496053.5705975342,4161476.4,17491069924903.385,1861694.6346153845,1684284.6729219877,4156796.730769231
368,0.001,17924842166681.6,1894130.77,525600.9796350098,4220772.32,17512015472482.46,1862904.8653846155,1685008.4080904447,4159381.8846153845
369,0.001,18064869760696.32,1906165.25,880843.6479833984,4237168.92,17555576223271.385,1865445.7692307692,1686305.062652588,4164774.423076923
370,0.001,17966342791495.68,1902226.67,606393.4895117187,4222233.32,17577411124617.846,1866750.423076923,1686198.9170508753,4167549.346153846
371,0.001,17285857987788.8,1865332.39,541900.8823223877,4148036.7,17608727411475.69,1868415.3461538462,1687589.2479576697,4171375.5
372,0.001,17704044357222.4,1885566.89,854570.2294293212,4195939.22,17650382335054.77,1870812.423076923,1690389.0416353666,4176345.4615384615
373,0.001,17737376155566.08,1879323.14,501208.69760375976,4194502.1,17694904226737.23,1873326.1153846155,1692489.4262554462,4181737.230769231
374,0.001,17913632805355.52,1887435.85,552080.4800048828,4220720.08,17692831917922.46,1873380.1153846155,1691585.2530963605,4181571.6153846155
375,0.001,17113519069593.6,1852609.28,199782.87476867676,4126115.38,17678292847064.617,1872579.8461538462,1691127.0873929537,4179790.346153846
376,0.001,17545023025315.84,1878344.12,547959.9743121337,4174861.42,17690382121747.69,1873132.2692307692,1693508.062908466,4181068.730769231
377,0.001,17209179986984.96,1860315.93,390950.0423846436,4136078.08,17726208898599.383,1875129.5,1695688.7444716233,4185350.269230769
378,0.001,17450291230146.56,1864689.18,799095.3576574707,4163793.12,17732038981159.383,1875434.673076923,1696599.8550321138,4185988.9615384615
379,0.001,17751230864424.96,1890482.01,523942.51648254396,4197044.2,17736508334710.152,1875817.076923077,1697078.80664532,4186499.076923077
380,0.001,17768588739870.72,1896802.05,797048.0806738281,4202420.3,17725173228150.152,1875282.5,1695677.2398845966,4185216.346153846
381,0.001,17784318470389.76,1887701.08,388200.9384667969,4204537.14,17690394543340.31,1873358.576923077,1692908.24408898,4181127.1153846155
382,0.001,17467361124679.68,1866030.28,518207.5848071289,4166333.5,17678480300189.54,1872743.8076923077,1692274.6779620831,4179695.3846153845
383,0.001,17340238481326.08,1862959.15,564732.9847314453,4152592.96,17676885819392.0,1872660.3846153845,1692095.6090299166,4179512.5384615385
384,0.001,17942835730841.6,1900756.05,208313.49756103515,4225901.52,17679402724430.77,1872880.1923076923,1692227.3081923265,4179816.8846153845
385,0.001,17121095744225.28,1854728.0,901806.9795251465,4120804.82,17683760444967.383,1872931.5384615385,1693533.19036161,4180235.6153846155
386,0.001,17794719253790.72,1887153.31,796126.1328186035,4205230.08,17630847364174.77,1869954.3461538462,1691013.411696214,4173829.0384615385
387,0.001,17812314862387.2,1892964.97,487875.7317449951,4206104.64,17592611604952.617,1867891.673076923,1688092.8651099573,4169296.230769231
388,0.001,17442933833728.0,1878080.79,606470.992302246,4165446.24,17598012900588.31,1868373.2692307692,1687548.8778099646,4170028.6923076925
389,0.001,17530780930539.52,1867787.27,550319.8025128174,4172495.5,17581712544689.23,1867364.6538461538,1687121.80368981,4168012.0384615385
390,0.001,17775884480020.48,1894183.22,236108.74832214357,4210073.1,17583885678119.385,1867532.576923077,1686909.6457308256,4168310.576923077
391,0.001,17885255989985.28,1893609.93,580380.260480957,4217600.16,17600987630040.617,1868365.0,1688414.0248859113,4170319.576923077
392,0.001,17886604123176.96,1903980.84,692527.295031128,4217855.72,17562515376600.615,1866310.3461538462,1685665.950915997,4165727.076923077
393,0.001,17237670300221.44,1857829.56,188910.79805297853,4138066.1,17527375013730.46,1864363.076923077,1684335.1504070575,4161408.6153846155
394,0.001,17793305270026.24,1897033.96,727682.0281097412,4204101.56,17484906717814.154,1861878.6153846155,1681959.841597337,4156257.4615384615
395,0.001,17985266484510.72,1897286.52,512512.30310302734,4223429.0,17455375591266.46,1860329.1538461538,1680163.3334726186,4152682.076923077
396,0.001,17036978893619.2,1851904.41,564807.8087792969,4111284.02,17481675329220.924,1861869.9615384615,1681164.4624211239,4155921.653846154
397,0.001,17788878266040.32,1889027.61,431115.48174438474,4202143.02,17467549881265.23,1861026.0,1680595.8186434233,4154188.923076923
398,0.001,17692332602163.2,1873507.99,879883.2949255371,4193469.42,17418607677124.924,1858124.0384615385,1678175.2430466872,4148210.423076923
399,0.001,17804165581373.44,1896071.62,250937.14651245117,4206379.92,17379433845681.23,1855746.7884615385,1676264.7074866663,4143409.730769231
400,0.001,17614269558292.48,1883132.54,396958.91621521,4185261.28,17370180727099.076,1855285.4423076923,1676374.5359379696,4142226.6153846155
401,0.001,17866771021168.64,1899164.65,506174.6776477051,4211117.52,17384738188366.77,1856148.9038461538,1677325.4895935059,4143993.1923076925
402,0.001,17603778261811.2,1879919.86,896704.7680078126,4179670.68,17365659267387.076,1855050.3846153845,1675808.8284513033,4141712.769230769
403,0.001,17423233691156.48,1862840.65,579054.8711761475,4162074.52,17370820358459.076,1855483.076923077,1675992.6891596867,4142354.8076923075
404,0.001,18117507856465.92,1908266.93,562947.2721795654,4244696.72,17355455332352.0,1854613.826923077,1675305.4465590257,4140462.230769231
405,0.001,17309078661365.76,1860904.22,879626.0610583496,4147146.9,17298987417600.0,1851137.076923077,1672725.0506028396,4133489.0384615385
406,0.001,17973363301416.96,1903860.93,861814.6343145752,4229547.86,17256973881028.924,1848746.3653846155,1669851.2850013147,4128384.269230769
407,0.001,17406032850452.48,1877915.11,194181.71989868165,4164500.02,17231572692046.77,1847273.8461538462,1668974.9343026967,4125207.423076923
408,0.001,17536808816476.16,1878481.17,869003.1370068359,4174994.06,17230017250540.309,1847073.3653846155,1670539.7636178823,4124853.769230769
409,0.001,17536322193326.08,1891486.76,862494.8520404053,4174252.0,17216031021213.54,1846260.4615384615,1670781.4668156551,4123029.923076923
